"DATE","TITLE","ACTIVITY"
"3047","2004","Saskatoon--Rosetown--Biggar Federal NDP Riding Association",
"6374","2005","Saskatoon--Rosetown--Biggar Federal NDP Riding Association",
"10111","2006","Saskatoon--Rosetown--Biggar Federal NDP Riding Association",
"3950","2004","Saskatoon--Wanuskewin Conservative Association",
"7018","2005","Saskatoon--Wanuskewin Conservative Association",
"10752","2006","Saskatoon--Wanuskewin Conservative Association",
"3384","2004","Saskatoon--Wanuskewin Federal Liberal Association",
"6409","2005","Saskatoon--Wanuskewin Federal Liberal Association",
"10146","2006","Saskatoon--Wanuskewin Federal Liberal Association",
"3049","2004","Saskatoon--Wanuskewin Federal NDP Riding Association",
"6275","2005","Saskatoon--Wanuskewin Federal NDP Riding Association",
"10012","2006","Saskatoon--Wanuskewin Federal NDP Riding Association",
"3443","2004","Sault Ste. Marie & Area Federal Liberal Electoral District Association",
"6174","2005","Sault Ste. Marie & Area Federal Liberal Electoral District Association",
"9911","2006","Sault Ste. Marie & Area Federal Liberal Electoral District Association",
"3947","2004","Sault Ste. Marie Conservative Electoral District Association",
"7000","2005","Sault Ste. Marie Conservative Electoral District Association",
"10734","2006","Sault Ste. Marie Conservative Electoral District Association",
"10941","2006","Sault Ste. Marie Federal Green Party Association",
"3099","2004","Sault Ste. Marie Federal NDP Riding Association",
"6323","2005","Sault Ste. Marie Federal NDP Riding Association",
"10060","2006","Sault Ste. Marie Federal NDP Riding Association",
"2807","2004","Scarborough Centre Conservative Association",
"6672","2005","Scarborough Centre Conservative Association",
"10407","2006","Scarborough Centre Conservative Association",
"3437","2004","Scarborough Centre Federal Liberal Association",
"6300","2005","Scarborough Centre Federal Liberal Association",
"10037","2006","Scarborough Centre Federal Liberal Association",
"3100","2004","Scarborough Centre Federal NDP Riding Association",
"6279","2005","Scarborough Centre Federal NDP Riding Association",
"10016","2006","Scarborough Centre Federal NDP Riding Association",
"2789","2004","Scarborough Southwest Conservative Association",
"6675","2005","Scarborough Southwest Conservative Association",
"10410","2006","Scarborough Southwest Conservative Association",
"3440","2004","Scarborough Southwest Federal Liberal Association",
"6177","2005","Scarborough Southwest Federal Liberal Association",
"9914","2006","Scarborough Southwest Federal Liberal Association",
"3102","2004","Scarborough Southwest Federal NDP Riding Association",
"6363","2005","Scarborough Southwest Federal NDP Riding Association",
"10100","2006","Scarborough Southwest Federal NDP Riding Association",
"2806","2004","Scarborough--Agincourt Conservative Association",
"6699","2005","Scarborough--Agincourt Conservative Association",
"10434","2006","Scarborough--Agincourt Conservative Association",
"3436","2004","Scarborough--Agincourt Federal Liberal Association",
"6175","2005","Scarborough--Agincourt Federal Liberal Association",
"9912","2006","Scarborough--Agincourt Federal Liberal Association",
"5999","2004","Scarborough--Agincourt Federal NDP Riding Association",
"7081","2005","Scarborough--Agincourt Federal NDP Riding Association",
"10814","2006","Scarborough--Agincourt Federal NDP Riding Association",
"2808","2004","Scarborough--Guildwood Conservative Association",
"6861","2005","Scarborough--Guildwood Conservative Association",
"10596","2006","Scarborough--Guildwood Conservative Association",
"3438","2004","Scarborough--Guildwood Federal Liberal Association",
"7035","2005","Scarborough--Guildwood Federal Liberal Association",
"10769","2006","Scarborough--Guildwood Federal Liberal Association",
"3101","2004","Scarborough--Guildwood Federal NDP Riding Association",
"6552","2005","Scarborough--Guildwood Federal NDP Riding Association",
"10288","2006","Scarborough--Guildwood Federal NDP Riding Association",
"2809","2004","Scarborough--Rouge River Conservative Association",
"6859","2005","Scarborough--Rouge River Conservative Association",
"10594","2006","Scarborough--Rouge River Conservative Association",
"3439","2004","Scarborough--Rouge River Federal Liberal Association",
"6176","2005","Scarborough--Rouge River Federal Liberal Association",
"9913","2006","Scarborough--Rouge River Federal Liberal Association",
"5995","2004","Scarborough--Rouge River Federal NDP Riding Association",
"7082","2005","Scarborough--Rouge River Federal NDP Riding Association",
"10815","2006","Scarborough--Rouge River Federal NDP Riding Association",
"10929","2006","Selkirk--Interlake Christian Heritage Party Electoral District Association",
"2778","2004","Selkirk--Interlake Conservative Association",
"6619","2005","Selkirk--Interlake Conservative Association",
"10354","2006","Selkirk--Interlake Conservative Association",
"3410","2004","Selkirk--Interlake Federal Liberal Association",
"6118","2005","Selkirk--Interlake Federal Liberal Association",
"9855","2006","Selkirk--Interlake Federal Liberal Association",
"3058","2004","Selkirk--Interlake Federal NDP Riding Association",
"6278","2005","Selkirk--Interlake Federal NDP Riding Association",
"10015","2006","Selkirk--Interlake Federal NDP Riding Association",
"3247","2004","Shefford Conservative Association",
"6606","2005","Shefford Conservative Association",
"10341","2006","Shefford Conservative Association",
"3529","2004","Shefford Federal Liberal Association",
"6105","2005","Shefford Federal Liberal Association",
"9842","2006","Shefford Federal Liberal Association",
"3248","2004","Sherbrooke Conservative Association",
"6604","2005","Sherbrooke Conservative Association",
"10339","2006","Sherbrooke Conservative Association",
"3530","2004","Sherbrooke Federal Liberal Association",
"6432","2005","Sherbrooke Federal Liberal Association",
"10169","2006","Sherbrooke Federal Liberal Association",
"3172","2004","Sherbrooke Federal NDP Riding Association",
"6473","2005","Sherbrooke Federal NDP Riding Association",
"10210","2006","Sherbrooke Federal NDP Riding Association",
"7095","2005","Simcoe North CHP Electoral District Association",
"10828","2006","Simcoe North CHP Electoral District Association",
"2782","2004","Simcoe North Conservative Association",
"6684","2005","Simcoe North Conservative Association",
"10419","2006","Simcoe North Conservative Association",
"2975","2004","Simcoe North Federal Green Party Association",
"6556","2005","Simcoe North Federal Green Party Association",
"10292","2006","Simcoe North Federal Green Party Association",
"2920","2004","Simcoe North Federal Liberal Association",
"6890","2005","Simcoe North Federal Liberal Association",
"10625","2006","Simcoe North Federal Liberal Association",
"3104","2004","Simcoe North Federal NDP Riding Association",
"6567","2005","Simcoe North Federal NDP Riding Association",
"10302","2006","Simcoe North Federal NDP Riding Association",
"7149","2005","Simcoe--Grey Christian Heritage Party Association",
"10878","2006","Simcoe--Grey Christian Heritage Party Association",
"3221","2004","Simcoe--Grey Conservative Association",
"6680","2005","Simcoe--Grey Conservative Association",
"10415","2006","Simcoe--Grey Conservative Association",
"2974","2004","Simcoe--Grey Federal Green Party Association",
"6582","2005","Simcoe--Grey Federal Green Party Association",
"10317","2006","Simcoe--Grey Federal Green Party Association",
"3441","2004","Simcoe--Grey Federal Liberal Association",
"6178","2005","Simcoe--Grey Federal Liberal Association",
"9915","2006","Simcoe--Grey Federal Liberal Association",
"3103","2004","Simcoe--Grey Federal NDP Riding Association",
"6329","2005","Simcoe--Grey Federal NDP Riding Association",
"10066","2006","Simcoe--Grey Federal NDP Riding Association",
"3951","2004","Skeena--Bulkley Valley Conservative Association",
"7032","2005","Skeena--Bulkley Valley Conservative Association",
"10766","2006","Skeena--Bulkley Valley Conservative Association",
"3331","2004","Skeena--Bulkley Valley Federal Liberal Association",
"7047","2005","Skeena--Bulkley Valley Federal Liberal Association",
"10781","2006","Skeena--Bulkley Valley Federal Liberal Association",
"3003","2004","Skeena--Bulkley Valley Federal NDP Riding Association",
"6350","2005","Skeena--Bulkley Valley Federal NDP Riding Association",
"10087","2006","Skeena--Bulkley Valley Federal NDP Riding Association",
"2742","2004","Souris--Moose Mountain Conservative Association",
"6595","2005","Souris--Moose Mountain Conservative Association",
"10330","2006","Souris--Moose Mountain Conservative Association",
"3383","2004","Souris--Moose Mountain Federal Liberal Association",
"6292","2005","Souris--Moose Mountain Federal Liberal Association",
"10029","2006","Souris--Moose Mountain Federal Liberal Association",
"3048","2004","Souris--Moose Mountain Federal NDP Riding Association",
"6564","2005","Souris--Moose Mountain Federal NDP Riding Association",
"10299","2006","Souris--Moose Mountain Federal NDP Riding Association",
"2991","2004","South Okanagan--West Kootenay NDP Riding Association",
"6442","2005","South Okanagan--West Kootenay NDP Riding Association",
"10179","2006","South Okanagan--West Kootenay NDP Riding Association",
"2891","2004","South Shore--St. Margaret's Conservative Association",
"6605","2005","South Shore--St. Margaret's Conservative Association",
"10340","2006","South Shore--St. Margaret's Conservative Association",
"3593","2004","South Shore--St. Margaret's Federal Liberal Association",
"6388","2005","South Shore--St. Margaret's Federal Liberal Association",
"10125","2006","South Shore--St. Margaret's Federal Liberal Association",
"3207","2004","South Shore--St. Margaret's Federal NDP Riding Association",
"6428","2005","South Shore--St. Margaret's Federal NDP Riding Association",
"10165","2006","South Shore--St. Margaret's Federal NDP Riding Association",
"2718","2004","South Surrey--White Rock--Cloverdale Conservative Association",
"6639","2005","South Surrey--White Rock--Cloverdale Conservative Association",
"10374","2006","South Surrey--White Rock--Cloverdale Conservative Association",
"3321","2004","South Surrey--White Rock--Cloverdale Federal Liberal Association",
"7051","2005","South Surrey--White Rock--Cloverdale Federal Liberal Association",
"10785","2006","South Surrey--White Rock--Cloverdale Federal Liberal Association",
"3004","2004","South Surrey--White Rock--Cloverdale Federal NDP Riding Association",
"6347","2005","South Surrey--White Rock--Cloverdale Federal NDP Riding Association",
"10084","2006","South Surrey--White Rock--Cloverdale Federal NDP Riding Association",
"2803","2004","St. Catharines Conservative Association",
"6666","2005","St. Catharines Conservative Association",
"10401","2006","St. Catharines Conservative Association",
"3656","2004","St. Catharines Federal Green Party of Canada Association",
"6977","2005","St. Catharines Federal Green Party of Canada Association",
"10711","2006","St. Catharines Federal Green Party of Canada Association",
"3442","2004","St. Catharines Federal Liberal Association",
"6179","2005","St. Catharines Federal Liberal Association",
"9916","2006","St. Catharines Federal Liberal Association",
"3105","2004","St. Catharines Federal NDP Riding Association",
"6338","2005","St. Catharines Federal NDP Riding Association",
"10075","2006","St. Catharines Federal NDP Riding Association",
"2907","2004","St. John's East Conservative Association",
"6792","2005","St. John's East Conservative Association",
"10527","2006","St. John's East Conservative Association",
"3579","2004","St. John's East Federal Liberal Association",
"6396","2005","St. John's East Federal Liberal Association",
"10133","2006","St. John's East Federal Liberal Association",
"3226","2004","St. John's East Federal NDP Riding Association",
"6509","2005","St. John's East Federal NDP Riding Association",
"10246","2006","St. John's East Federal NDP Riding Association",
"3936","2004","St. John's South--Mount Pearl Conservative Association",
"7021","2005","St. John's South--Mount Pearl Conservative Association",
"10755","2006","St. John's South--Mount Pearl Conservative Association",
"3580","2004","St. John's South--Mount Pearl Federal Liberal Association",
"6391","2005","St. John's South--Mount Pearl Federal Liberal Association",
"10128","2006","St. John's South--Mount Pearl Federal Liberal Association",
"3227","2004","St. John's South--Mount Pearl Federal NDP Riding Association",
"6480","2005","St. John's South--Mount Pearl Federal NDP Riding Association",
"10217","2006","St. John's South--Mount Pearl Federal NDP Riding Association",
"2804","2004","St. Paul's Conservative Association",
"6915","2005","St. Paul's Conservative Association",
"10650","2006","St. Paul's Conservative Association",
"2976","2004","St. Paul's Federal Green Party Association",
"6573","2005","St. Paul's Federal Green Party Association",
"10308","2006","St. Paul's Federal Green Party Association",
"3435","2004","St. Paul's Federal Liberal Association",
"6180","2005","St. Paul's Federal Liberal Association",
"9917","2006","St. Paul's Federal Liberal Association",
"3106","2004","St. Paul's Federal NDP Riding Association",
"6324","2005","St. Paul's Federal NDP Riding Association",
"10061","2006","St. Paul's Federal NDP Riding Association",
"4781","2004","Stoney Creek Federal Liberal Association",
"2783","2004","Stormont--Dundas--South Glengarry Conservative Association",
"6686","2005","Stormont--Dundas--South Glengarry Conservative Association",
"10421","2006","Stormont--Dundas--South Glengarry Conservative Association",
"3420","2004","Stormont--Dundas--South Glengarry Federal Liberal Association",
"6181","2005","Stormont--Dundas--South Glengarry Federal Liberal Association",
"9918","2006","Stormont--Dundas--South Glengarry Federal Liberal Association",
"3107","2004","Stormont--Dundas--South Glengarry Federal NDP Riding Association",
"6359","2005","Stormont--Dundas--South Glengarry Federal NDP Riding Association",
"10096","2006","Stormont--Dundas--South Glengarry Federal NDP Riding Association",
"2784","2004","Sudbury Conservative Association",
"6758","2005","Sudbury Conservative Association",
"10493","2006","Sudbury Conservative Association",
"3421","2004","Sudbury Federal Liberal Association",
"6182","2005","Sudbury Federal Liberal Association",
"9919","2006","Sudbury Federal Liberal Association",
"3094","2004","Sudbury Federal NDP Riding Association",
"6259","2005","Sudbury Federal NDP Riding Association",
"9996","2006","Sudbury Federal NDP Riding Association",
"5997","2004","Sudbury GPC EDA",
"7087","2005","Sudbury GPC EDA",
"10820","2006","Sudbury GPC EDA",
"7102","2005","Surrey North C.H.P. Riding Association",
"10835","2006","Surrey North C.H.P. Riding Association",
"3952","2004","Surrey North Conservative Association",
"7031","2005","Surrey North Conservative Association",
"10765","2006","Surrey North Conservative Association",
"3323","2004","Surrey North Federal Liberal Association",
"3962","2004","Surrey North Federal Liberal Association",
"7067","2005","Surrey North Federal Liberal Association",
"10801","2006","Surrey North Federal Liberal Association",
"3006","2004","Surrey North Federal NDP Riding Association",
"6315","2005","Surrey North Federal NDP Riding Association",
"10052","2006","Surrey North Federal NDP Riding Association",
"3645","2004","Sydney--Victoria Conservative Association",
"6972","2005","Sydney--Victoria Conservative Association",
"10706","2006","Sydney--Victoria Conservative Association",
"3594","2004","Sydney--Victoria Federal Liberal Association",
"6389","2005","Sydney--Victoria Federal Liberal Association",
"10126","2006","Sydney--Victoria Federal Liberal Association",
"3208","2004","Sydney--Victoria Federal NDP Riding Association",
"6427","2005","Sydney--Victoria Federal NDP Riding Association",
"10164","2006","Sydney--Victoria Federal NDP Riding Association",
"3517","2004","Terrebonne--Blainville Federal Liberal Association",
"6091","2005","Terrebonne--Blainville Federal Liberal Association",
"9828","2006","Terrebonne--Blainville Federal Liberal Association",
"2949","2004","The Greens of Kamloops--Thompson",
"6553","2005","The Greens of Kamloops--Thompson",
"10289","2006","The Greens of Kamloops--Thompson",
"7119","2005","The Guelph Riding Association of the Christian Heritage Party",
"10853","2006","The Guelph Riding Association of the Christian Heritage Party",
"10875","2006","The South Surrey--White Rock PMP Electoral District Association",
"2785","2004","Thornhill Conservative Association",
"6691","2005","Thornhill Conservative Association",
"10426","2006","Thornhill Conservative Association",
"2955","2004","Thornhill Federal Green Party Association",
"6532","2005","Thornhill Federal Green Party Association",
"10269","2006","Thornhill Federal Green Party Association",
"3422","2004","Thornhill Federal Liberal Association",
"6306","2005","Thornhill Federal Liberal Association",
"10043","2006","Thornhill Federal Liberal Association",
"5992","2004","Thornhill Federal NDP Riding Association",
"7078","2005","Thornhill Federal NDP Riding Association",
"10812","2006","Thornhill Federal NDP Riding Association",
"2786","2004","Thunder Bay--Rainy River Conservative Association",
"6867","2005","Thunder Bay--Rainy River Conservative Association",
"10602","2006","Thunder Bay--Rainy River Conservative Association",
"3423","2004","Thunder Bay--Rainy River Federal Liberal Association",
"6307","2005","Thunder Bay--Rainy River Federal Liberal Association",
"10044","2006","Thunder Bay--Rainy River Federal Liberal Association",
"3085","2004","Thunder Bay--Rainy River Federal NDP Riding Association",
"6551","2005","Thunder Bay--Rainy River Federal NDP Riding Association",
"10287","2006","Thunder Bay--Rainy River Federal NDP Riding Association",
"7093","2005","Thunder Bay--Rainy River Greens",
"10826","2006","Thunder Bay--Rainy River Greens",
"2787","2004","Thunder Bay--Superior North Conservative Association",
"6782","2005","Thunder Bay--Superior North Conservative Association",
"10517","2006","Thunder Bay--Superior North Conservative Association",
"3424","2004","Thunder Bay--Superior North Federal Liberal Association",
"6183","2005","Thunder Bay--Superior North Federal Liberal Association",
"9920","2006","Thunder Bay--Superior North Federal Liberal Association",
"3086","2004","Thunder Bay--Superior North Federal NDP Riding Association",
"6280","2005","Thunder Bay--Superior North Federal NDP Riding Association",
"10017","2006","Thunder Bay--Superior North Federal NDP Riding Association",
"3948","2004","Timmins--James Bay Conservative Association",
"7016","2005","Timmins--James Bay Conservative Association",
"10750","2006","Timmins--James Bay Conservative Association",
"3426","2004","Timmins--James Bay Federal Liberal Association",
"6184","2005","Timmins--James Bay Federal Liberal Association",
"9921","2006","Timmins--James Bay Federal Liberal Association",
"3087","2004","Timmins--James Bay Federal NDP Riding Association",
"6470","2005","Timmins--James Bay Federal NDP Riding Association",
"10207","2006","Timmins--James Bay Federal NDP Riding Association",
"2901","2004","Tobique--Mactaquac Conservative Association",
"6587","2005","Tobique--Mactaquac Conservative Association",
"10322","2006","Tobique--Mactaquac Conservative Association",
"3605","2004","Tobique--Mactaquac Federal Liberal Association",
"6209","2005","Tobique--Mactaquac Federal Liberal Association",
"9946","2006","Tobique--Mactaquac Federal Liberal Association",
"3934","2004","Tobique--Mactaquac Federal NDP Riding Association",
"7028","2005","Tobique--Mactaquac Federal NDP Riding Association",
"10762","2006","Tobique--Mactaquac Federal NDP Riding Association",
"3949","2004","Toronto Centre Conservative Association",
"7030","2005","Toronto Centre Conservative Association",
"10764","2006","Toronto Centre Conservative Association",
"2957","2004","Toronto Centre Federal Green Party Association",
"6514","2005","Toronto Centre Federal Green Party Association",
"10251","2006","Toronto Centre Federal Green Party Association",
"2917","2004","Toronto Centre Federal Liberal Association",
"6891","2005","Toronto Centre Federal Liberal Association",
"10626","2006","Toronto Centre Federal Liberal Association",
"3088","2004","Toronto Centre Federal NDP Riding Association",
"6328","2005","Toronto Centre Federal NDP Riding Association",
"10065","2006","Toronto Centre Federal NDP Riding Association",
"2788","2004","Toronto--Danforth Conservative Association",
"6588","2005","Toronto--Danforth Conservative Association",
"10323","2006","Toronto--Danforth Conservative Association",
"3653","2004","Toronto--Danforth Federal Green Party Association",
"6978","2005","Toronto--Danforth Federal Green Party Association",
"10712","2006","Toronto--Danforth Federal Green Party Association",
"3498","2004","Toronto--Danforth Federal Liberal Riding Association",
"6185","2005","Toronto--Danforth Federal Liberal Riding Association",
"9922","2006","Toronto--Danforth Federal Liberal Riding Association",
"3160","2004","Toronto--Danforth Federal NDP Riding Association",
"6270","2005","Toronto--Danforth Federal NDP Riding Association",
"10007","2006","Toronto--Danforth Federal NDP Riding Association",
"2790","2004","Trinity--Spadina Conservative Association",
"6787","2005","Trinity--Spadina Conservative Association",
"10522","2006","Trinity--Spadina Conservative Association",
"2958","2004","Trinity--Spadina Federal Green Party Association",
"6529","2005","Trinity--Spadina Federal Green Party Association",
"10266","2006","Trinity--Spadina Federal Green Party Association",
"3427","2004","Trinity--Spadina Federal Liberal Association",
"6186","2005","Trinity--Spadina Federal Liberal Association",
"9923","2006","Trinity--Spadina Federal Liberal Association",
"3089","2004","Trinity--Spadina Federal NDP Riding Association",
"6269","2005","Trinity--Spadina Federal NDP Riding Association",
"10006","2006","Trinity--Spadina Federal NDP Riding Association",
"10935","2006","Trinity--Spadina Federal PC Association",
"3216","2004","Trois-Rivières Conservative Association",
"6599","2005","Trois-Rivières Conservative Association",
"10334","2006","Trois-Rivières Conservative Association",
"2719","2004","Vancouver Centre Conservative Association",
"6625","2005","Vancouver Centre Conservative Association",
"10360","2006","Vancouver Centre Conservative Association",
"3324","2004","Vancouver Centre Federal Liberal Association",
"7060","2005","Vancouver Centre Federal Liberal Association",
"10794","2006","Vancouver Centre Federal Liberal Association",
"3007","2004","Vancouver Centre Federal NDP Riding Association",
"6310","2005","Vancouver Centre Federal NDP Riding Association",
"10047","2006","Vancouver Centre Federal NDP Riding Association",
"11018","2006","Vancouver Centre Marijuana Party Electoral District Association",
"2720","2004","Vancouver East Conservative Association",
"6862","2005","Vancouver East Conservative Association",
"10597","2006","Vancouver East Conservative Association",
"3325","2004","Vancouver East Federal Liberal Association",
"7046","2005","Vancouver East Federal Liberal Association",
"10780","2006","Vancouver East Federal Liberal Association",
"3008","2004","Vancouver East Federal NDP Riding Association",
"6344","2005","Vancouver East Federal NDP Riding Association",
"10081","2006","Vancouver East Federal NDP Riding Association",
"2940","2004","Vancouver East Green Party of Canada EDA",
"6941","2005","Vancouver East Green Party of Canada EDA",
"10676","2006","Vancouver East Green Party of Canada EDA",
"10874","2006","Vancouver East Parti Marijuana Party Electoral District Association",
"2695","2004","Vancouver Island North Conservative Association",
"6626","2005","Vancouver Island North Conservative Association",
"10361","2006","Vancouver Island North Conservative Association",
"3326","2004","Vancouver Island North Federal Liberal Association",
"7048","2005","Vancouver Island North Federal Liberal Association",
"10782","2006","Vancouver Island North Federal Liberal Association",
"2941","2004","Vancouver Island North Greens",
"6129","2005","Vancouver Island North Greens",
"9866","2006","Vancouver Island North Greens",
"3954","2004","Vancouver Kingsway Conservative Association",
"7029","2005","Vancouver Kingsway Conservative Association",
"10763","2006","Vancouver Kingsway Conservative Association",
"3327","2004","Vancouver Kingsway Federal Liberal Association",
"7040","2005","Vancouver Kingsway Federal Liberal Association",
"10774","2006","Vancouver Kingsway Federal Liberal Association",
"3010","2004","Vancouver Kingsway Federal NDP Riding Association",
"6377","2005","Vancouver Kingsway Federal NDP Riding Association",
"10114","2006","Vancouver Kingsway Federal NDP Riding Association",
"2696","2004","Vancouver Quadra Conservative Association",
"6628","2005","Vancouver Quadra Conservative Association",
"10363","2006","Vancouver Quadra Conservative Association",
"3328","2004","Vancouver Quadra Federal Liberal Association",
"7058","2005","Vancouver Quadra Federal Liberal Association",
"10792","2006","Vancouver Quadra Federal Liberal Association",
"3011","2004","Vancouver Quadra Federal NDP Riding Association",
"6444","2005","Vancouver Quadra Federal NDP Riding Association",
"10181","2006","Vancouver Quadra Federal NDP Riding Association",
"7144","2005","Vancouver Quadra Green Party Electoral District Association",
"10872","2006","Vancouver Quadra Green Party Electoral District Association",
"3963","2004","Vancouver South Federal Liberal Association",
"7066","2005","Vancouver South Federal Liberal Association",
"10800","2006","Vancouver South Federal Liberal Association",
"2989","2004","Vancouver South Federal NDP Riding Association",
"6277","2005","Vancouver South Federal NDP Riding Association",
"10014","2006","Vancouver South Federal NDP Riding Association",
"3329","2004","Vancouver South--Burnaby Federal Liberal Association",
"3217","2004","Vaudreuil-Soulanges Conservative Association",
"6596","2005","Vaudreuil-Soulanges Conservative Association",
"10331","2006","Vaudreuil-Soulanges Conservative Association",
"3173","2004","Vaudreuil--Soulanges Federal NDP Riding Association",
"6832","2005","Vaudreuil--Soulanges Federal NDP Riding Association",
"10567","2006","Vaudreuil--Soulanges Federal NDP Riding Association",
"3658","2004","Vaughan Conservative Association",
"6980","2005","Vaughan Conservative Association",
"10714","2006","Vaughan Conservative Association",
"3428","2004","Vaughan Federal Liberal Association",
"6882","2005","Vaughan Federal Liberal Association",
"10617","2006","Vaughan Federal Liberal Association",
"3622","2004","Vaughan Federal NDP Riding Association",
"6950","2005","Vaughan Federal NDP Riding Association",
"10684","2006","Vaughan Federal NDP Riding Association",
"3636","2004","Vaughan Green Party EDA",
"6530","2005","Vaughan Green Party EDA",
"10267","2006","Vaughan Green Party EDA",
"2732","2004","Vegreville--Wainwright Conservative Association",
"6685","2005","Vegreville--Wainwright Conservative Association",
"10420","2006","Vegreville--Wainwright Conservative Association",
"3365","2004","Vegreville--Wainwright Federal Liberal Association",
"6221","2005","Vegreville--Wainwright Federal Liberal Association",
"9958","2006","Vegreville--Wainwright Federal Liberal Association",
"3034","2004","Vegreville--Wainwright Federal NDP Riding Association",
"6545","2005","Vegreville--Wainwright Federal NDP Riding Association",
"10281","2006","Vegreville--Wainwright Federal NDP Riding Association",
"3510","2004","Verchères--Les Patriotes Federal Liberal Association",
"6095","2005","Verchères--Les Patriotes Federal Liberal Association",
"9832","2006","Verchères--Les Patriotes Federal Liberal Association",
"2698","2004","Victoria Conservative Association",
"6958","2005","Victoria Conservative Association",
"10692","2006","Victoria Conservative Association",
"3330","2004","Victoria Federal Liberal Association",
"6113","2005","Victoria Federal Liberal Association",
"9850","2006","Victoria Federal Liberal Association",
"2990","2004","Victoria Federal NDP Riding Association",
"6439","2005","Victoria Federal NDP Riding Association",
"10176","2006","Victoria Federal NDP Riding Association",
"10911","2006","Wascana CHP",
"2743","2004","Wascana Conservative Association",
"6960","2005","Wascana Conservative Association",
"10694","2006","Wascana Conservative Association",
"3385","2004","Wascana Federal Liberal Association",
"6407","2005","Wascana Federal Liberal Association",
"10144","2006","Wascana Federal Liberal Association",
"3050","2004","Wascana Federal NDP Riding Association",
"6252","2005","Wascana Federal NDP Riding Association",
"9989","2006","Wascana Federal NDP Riding Association",
"3481","2004","Welland Federal Liberal Association",
"6992","2005","Welland Federal Liberal Association",
"10726","2006","Welland Federal Liberal Association",
"3130","2004","Welland Federal NDP Riding Association",
"6330","2005","Welland Federal NDP Riding Association",
"10067","2006","Welland Federal NDP Riding Association",
"2792","2004","Wellington--Halton Hills Conservative Association",
"6696","2005","Wellington--Halton Hills Conservative Association",
"10431","2006","Wellington--Halton Hills Conservative Association",
"3637","2004","Wellington--Halton Hills Federal Green Party Association",
"6945","2005","Wellington--Halton Hills Federal Green Party Association",
"10680","2006","Wellington--Halton Hills Federal Green Party Association",
"2918","2004","Wellington--Halton Hills Federal Liberal Association",
"6883","2005","Wellington--Halton Hills Federal Liberal Association",
"10618","2006","Wellington--Halton Hills Federal Liberal Association",
"3623","2004","Wellington--Halton Hills Federal NDP Riding Association",
"6802","2005","Wellington--Halton Hills Federal NDP Riding Association",
"10537","2006","Wellington--Halton Hills Federal NDP Riding Association",
"2892","2004","West Nova Conservative Association",
"6933","2005","West Nova Conservative Association",
"10668","2006","West Nova Conservative Association",
"3595","2004","West Nova Federal Liberal Association",
"6390","2005","West Nova Federal Liberal Association",
"10127","2006","West Nova Federal Liberal Association",
"3209","2004","West Nova Federal NDP Riding Association",
"6290","2005","West Nova Federal NDP Riding Association",
"10027","2006","West Nova Federal NDP Riding Association",
"2699","2004","West Vancouver--Sunshine Coast--Sea to Sky Country Conservative Association",
"6845","2005","West Vancouver--Sunshine Coast--Sea to Sky Country Conservative Association",
"10580","2006","West Vancouver--Sunshine Coast--Sea to Sky Country Conservative Association",
"3333","2004","West Vancouver--Sunshine Coast--Sea to Sky Country Federal Liberal Association",
"7038","2005","West Vancouver--Sunshine Coast--Sea to Sky Country Federal Liberal Association",
"10772","2006","West Vancouver--Sunshine Coast--Sea to Sky Country Federal Liberal Association",
"2992","2004","West Vancouver--Sunshine Coast--Sea to Sky Country Federal NDP Riding Association",
"6393","2005","West Vancouver--Sunshine Coast--Sea to Sky Country Federal NDP Riding Association",
"10130","2006","West Vancouver--Sunshine Coast--Sea to Sky Country Federal NDP Riding Association",
"2944","2004","West Vancouver--Sunshine Coast--Sea to Sky Country GPC EDA",
"6354","2005","West Vancouver--Sunshine Coast--Sea to Sky Country GPC EDA",
"10091","2006","West Vancouver--Sunshine Coast--Sea to Sky Country GPC EDA",
"3335","2004","Western Arctic Federal Liberal Association",
"6833","2005","Western Arctic Federal Liberal Association",
"10568","2006","Western Arctic Federal Liberal Association",
"2733","2004","Westlock--St. Paul Conservative Association",
"6687","2005","Westlock--St. Paul Conservative Association",
"10422","2006","Westlock--St. Paul Conservative Association",
"10914","2006","Westlock--St. Paul Federal Green Party Association",
"2914","2004","Westlock--St. Paul Federal Liberal Association",
"6236","2005","Westlock--St. Paul Federal Liberal Association",
"9973","2006","Westlock--St. Paul Federal Liberal Association",
"3662","2004","Westlock--St. Paul Federal NDP Riding Association",
"6979","2005","Westlock--St. Paul Federal NDP Riding Association",
"10713","2006","Westlock--St. Paul Federal NDP Riding Association",
"3218","2004","Westmount--Ville-Marie Conservative Association",
"6593","2005","Westmount--Ville-Marie Conservative Association",
"10328","2006","Westmount--Ville-Marie Conservative Association",
"3512","2004","Westmount--Ville-Marie Federal Liberal Association",
"6369","2005","Westmount--Ville-Marie Federal Liberal Association",
"10106","2006","Westmount--Ville-Marie Federal Liberal Association",
"3175","2004","Westmount--Ville-Marie Federal NDP Riding Association",
"6571","2005","Westmount--Ville-Marie Federal NDP Riding Association",
"10306","2006","Westmount--Ville-Marie Federal NDP Riding Association",
"2734","2004","Wetaskiwin Conservative Association",
"6689","2005","Wetaskiwin Conservative Association",
"10424","2006","Wetaskiwin Conservative Association",
"3372","2004","Wetaskiwin Federal Liberal Association",
"6246","2005","Wetaskiwin Federal Liberal Association",
